Order_ID,Order_Date,Customer_ID,Product,Region,Quantity,Unit_Price,Discount,Payment_Method,Category,Revenue,Month
10838,2025-12-12,1039,Laptop,East,5,500,0.15,Credit Card,Electronics,2125.0,2025-12
10839,2025-01-26,1154,Smartwatch,West,4,10000,0.15,Credit Card,Wearables,34000.0,2025-01
10840,2025-08-05,1162,Laptop,South,5,10000,0.05,Debit Card,Electronics,47500.0,2025-08
10841,2025-06-03,1182,Monitor,North,1,50000,0.0,UPI,Electronics,50000.0,2025-06
10842,2025-06-03,1118,Mouse,East,5,1000,0.1,Net Banking,Accessories,4500.0,2025-06
10843,2025-06-23,1003,Tablet,North,2,1000,0.15,Credit Card,Electronics,1700.0,2025-06
10844,2025-04-02,1123,Laptop,North,4,25000,0.05,Debit Card,Electronics,95000.0,2025-04
10845,2025-12-04,1050,Tablet,South,2,25000,0.2,UPI,Electronics,40000.0,2025-12
10846,2025-06-30,1012,Laptop,West,5,10000,0.15,UPI,Electronics,42500.0,2025-06
10847,2025-05-11,1193,Laptop,North,1,500,0.05,Debit Card,Electronics,475.0,2025-05
10848,2025-10-25,1054,Smartwatch,East,3,1500,0.0,Debit Card,Wearables,4500.0,2025-10
10849,2025-10-02,1133,Keyboard,East,5,1500,0.0,Credit Card,Accessories,7500.0,2025-10
10850,2025-09-30,1057,Keyboard,West,1,25000,0.15,Net Banking,Accessories,21250.0,2025-09
10851,2025-03-17,1145,Headphones,East,4,500,0.15,UPI,Accessories,1700.0,2025-03
10852,2025-06-26,1112,Smartphone,West,2,25000,0.1,Net Banking,Electronics,45000.0,2025-06
10853,2025-07-03,1047,Monitor,East,2,1500,0.05,UPI,Electronics,2850.0,2025-07
10854,2025-11-15,1151,Monitor,South,2,50000,0.15,UPI,Electronics,85000.0,2025-11
10855,2025-05-11,1085,Monitor,North,4,25000,0.1,Net Banking,Electronics,90000.0,2025-05
10856,2025-12-29,1142,Headphones,South,1,5000,0.1,Debit Card,Accessories,4500.0,2025-12
10857,2025-02-18,1066,Keyboard,North,4,50000,0.15,Credit Card,Accessories,170000.0,2025-02
10858,2025-02-24,1075,Mouse,North,2,25000,0.0,UPI,Accessories,50000.0,2025-02
10859,2025-06-03,1179,Tablet,North,5,10000,0.05,Debit Card,Electronics,47500.0,2025-06
10860,2025-12-21,1103,Smartwatch,South,3,25000,0.05,UPI,Wearables,71250.0,2025-12
10861,2025-07-19,1166,Tablet,North,4,10000,0.0,Credit Card,Electronics,40000.0,2025-07
10862,2025-11-04,1192,Mouse,South,4,500,0.15,UPI,Accessories,1700.0,2025-11
10863,2025-12-22,1038,Smartwatch,West,1,1500,0.05,Credit Card,Wearables,1425.0,2025-12
10864,2025-04-28,1050,Headphones,East,1,50000,0.15,Credit Card,Accessories,42500.0,2025-04
10865,2025-09-20,1098,Mouse,East,4,50000,0.15,UPI,Accessories,170000.0,2025-09
10866,2025-02-15,1082,Monitor,North,2,1000,0.1,UPI,Electronics,1800.0,2025-02
10867,2025-10-29,1030,Smartphone,South,3,1000,0.0,Credit Card,Electronics,3000.0,2025-10
10868,2025-12-22,1079,Laptop,East,1,1500,0.15,Debit Card,Electronics,1275.0,2025-12
10869,2025-07-08,1091,Tablet,South,2,1000,0.2,Net Banking,Electronics,1600.0,2025-07
10870,2025-11-06,1179,Keyboard,South,5,50000,0.0,Credit Card,Accessories,250000.0,2025-11
10871,2025-11-14,1191,Keyboard,North,1,25000,0.05,UPI,Accessories,23750.0,2025-11
10872,2025-05-09,1052,Headphones,East,2,500,0.1,UPI,Accessories,900.0,2025-05
10873,2025-02-18,1166,Smartwatch,North,2,500,0.05,Debit Card,Wearables,950.0,2025-02
10874,2025-01-25,1079,Keyboard,North,3,1500,0.05,Net Banking,Accessories,4275.0,2025-01
10875,2025-09-23,1030,Monitor,East,3,1000,0.0,Credit Card,Electronics,3000.0,2025-09
10876,2025-04-28,1106,Tablet,East,5,25000,0.05,Credit Card,Electronics,118750.0,2025-04
10877,2025-05-24,1051,Mouse,West,2,500,0.15,Net Banking,Accessories,850.0,2025-05
10878,2025-07-19,1081,Monitor,West,2,500,0.05,Credit Card,Electronics,950.0,2025-07
10879,2025-06-06,1133,Headphones,South,3,5000,0.1,Net Banking,Accessories,13500.0,2025-06
10880,2025-12-14,1029,Monitor,East,1,5000,0.1,UPI,Electronics,4500.0,2025-12
10881,2025-05-14,1132,Mouse,West,1,50000,0.2,Net Banking,Accessories,40000.0,2025-05
10882,2025-05-28,1138,Smartphone,South,4,500,0.1,Credit Card,Electronics,1800.0,2025-05
10883,2025-12-02,1184,Headphones,South,3,1500,0.05,Net Banking,Accessories,4275.0,2025-12
10884,2025-03-12,1145,Smartphone,South,4,10000,0.1,Debit Card,Electronics,36000.0,2025-03
10885,2025-08-21,1074,Laptop,West,3,10000,0.0,UPI,Electronics,30000.0,2025-08
10886,2025-11-30,1017,Smartphone,East,5,25000,0.1,UPI,Electronics,112500.0,2025-11
10887,2025-10-26,1084,Laptop,North,2,500,0.15,Net Banking,Electronics,850.0,2025-10
10888,2025-06-03,1069,Laptop,South,5,500,0.0,Credit Card,Electronics,2500.0,2025-06
10889,2025-03-31,1034,Smartphone,West,3,50000,0.2,Debit Card,Electronics,120000.0,2025-03
10890,2025-11-30,1006,Headphones,West,2,500,0.15,UPI,Accessories,850.0,2025-11
10891,2025-07-18,1053,Smartwatch,North,1,1500,0.05,UPI,Wearables,1425.0,2025-07
10892,2025-06-10,1194,Mouse,North,1,5000,0.05,Credit Card,Accessories,4750.0,2025-06
10893,2025-01-26,1126,Monitor,West,4,500,0.05,Credit Card,Electronics,1900.0,2025-01
10894,2025-05-01,1043,Monitor,East,3,500,0.15,Debit Card,Electronics,1275.0,2025-05
10895,2025-10-28,1115,Mouse,North,3,50000,0.15,Net Banking,Accessories,127500.0,2025-10
10896,2025-07-31,1111,Tablet,West,1,1000,0.15,Credit Card,Electronics,850.0,2025-07
10897,2025-03-04,1151,Tablet,North,5,50000,0.0,Net Banking,Electronics,250000.0,2025-03
10898,2025-03-09,1183,Laptop,East,2,50000,0.0,Debit Card,Electronics,100000.0,2025-03
10899,2025-09-10,1080,Laptop,South,5,1500,0.05,Net Banking,Electronics,7125.0,2025-09
10900,2025-01-02,1095,Headphones,North,5,25000,0.1,UPI,Accessories,112500.0,2025-01
10901,2025-04-18,1118,Keyboard,East,1,500,0.05,Net Banking,Accessories,475.0,2025-04
10902,2025-10-13,1144,Smartphone,West,1,50000,0.2,Debit Card,Electronics,40000.0,2025-10
10903,2025-02-18,1008,Laptop,North,1,50000,0.0,Debit Card,Electronics,50000.0,2025-02
10904,2025-05-20,1132,Monitor,North,4,1000,0.15,Debit Card,Electronics,3400.0,2025-05
10905,2025-08-06,1104,Headphones,West,5,50000,0.0,Net Banking,Accessories,250000.0,2025-08
10906,2025-02-13,1132,Smartphone,South,3,10000,0.15,UPI,Electronics,25500.0,2025-02
10907,2025-09-26,1184,Headphones,West,2,25000,0.2,Credit Card,Accessories,40000.0,2025-09
10908,2025-03-19,1025,Smartphone,North,4,500,0.2,UPI,Electronics,1600.0,2025-03
10909,2025-08-04,1195,Smartphone,West,3,500,0.0,Net Banking,Electronics,1500.0,2025-08
10910,2025-04-08,1096,Mouse,East,5,1000,0.15,Net Banking,Accessories,4250.0,2025-04
10911,2025-08-24,1195,Laptop,West,1,1500,0.2,Credit Card,Electronics,1200.0,2025-08
10912,2025-10-09,1155,Smartwatch,North,5,500,0.05,Net Banking,Wearables,2375.0,2025-10
10913,2025-05-29,1093,Headphones,West,2,10000,0.05,Debit Card,Accessories,19000.0,2025-05
10914,2025-10-31,1160,Smartwatch,South,4,500,0.15,Debit Card,Wearables,1700.0,2025-10
10915,2025-03-07,1178,Headphones,West,4,10000,0.0,Debit Card,Accessories,40000.0,2025-03
10916,2025-08-22,1061,Mouse,South,2,25000,0.2,Debit Card,Accessories,40000.0,2025-08
10917,2025-03-28,1122,Monitor,East,3,25000,0.0,Debit Card,Electronics,75000.0,2025-03
10918,2025-03-20,1051,Smartwatch,South,3,5000,0.05,Net Banking,Wearables,14250.0,2025-03
10919,2025-07-24,1147,Monitor,West,4,5000,0.2,Credit Card,Electronics,16000.0,2025-07
10920,2025-10-06,1021,Tablet,North,4,10000,0.0,Credit Card,Electronics,40000.0,2025-10
10921,2025-12-03,1005,Laptop,South,1,1500,0.1,Debit Card,Electronics,1350.0,2025-12
10922,2025-09-11,1092,Laptop,East,3,500,0.15,Net Banking,Electronics,1275.0,2025-09
10923,2025-10-31,1170,Keyboard,South,2,50000,0.15,UPI,Accessories,85000.0,2025-10
10924,2025-05-10,1061,Mouse,South,3,500,0.1,UPI,Accessories,1350.0,2025-05
10925,2025-03-25,1022,Monitor,South,1,5000,0.05,Net Banking,Electronics,4750.0,2025-03
10926,2025-10-03,1149,Smartphone,East,4,50000,0.2,Debit Card,Electronics,160000.0,2025-10
10927,2025-07-06,1070,Headphones,West,4,10000,0.15,Credit Card,Accessories,34000.0,2025-07
10928,2025-02-15,1001,Laptop,South,1,50000,0.1,Net Banking,Electronics,45000.0,2025-02
10929,2025-07-02,1133,Smartwatch,South,2,500,0.1,UPI,Wearables,900.0,2025-07
10930,2025-09-25,1012,Headphones,North,4,500,0.05,UPI,Accessories,1900.0,2025-09
10931,2025-10-23,1090,Headphones,East,5,1500,0.05,UPI,Accessories,7125.0,2025-10
10932,2025-11-18,1046,Keyboard,South,4,1000,0.0,Debit Card,Accessories,4000.0,2025-11
10933,2025-04-10,1034,Monitor,East,5,50000,0.15,UPI,Electronics,212500.0,2025-04
10934,2025-03-19,1177,Laptop,South,1,5000,0.0,Net Banking,Electronics,5000.0,2025-03
10935,2025-09-29,1078,Headphones,West,1,5000,0.1,Net Banking,Accessories,4500.0,2025-09
10936,2025-12-05,1045,Laptop,West,4,1000,0.2,UPI,Electronics,3200.0,2025-12
10937,2025-06-11,1155,Smartphone,South,3,500,0.2,Net Banking,Electronics,1200.0,2025-06
10938,2025-02-13,1073,Keyboard,West,5,1500,0.05,UPI,Accessories,7125.0,2025-02
10939,2025-08-26,1026,Smartphone,South,2,1500,0.2,UPI,Electronics,2400.0,2025-08
10940,2025-05-14,1047,Laptop,West,4,5000,0.2,Credit Card,Electronics,16000.0,2025-05
10941,2025-07-11,1121,Tablet,North,2,1500,0.2,Debit Card,Electronics,2400.0,2025-07
10942,2025-12-22,1056,Smartwatch,North,4,25000,0.1,Debit Card,Wearables,90000.0,2025-12
10943,2025-10-05,1094,Laptop,North,3,1000,0.2,Credit Card,Electronics,2400.0,2025-10
10944,2025-01-18,1107,Monitor,East,3,500,0.2,Credit Card,Electronics,1200.0,2025-01
10945,2025-01-12,1063,Headphones,East,3,25000,0.2,Debit Card,Accessories,60000.0,2025-01
10946,2025-06-29,1048,Headphones,North,3,1000,0.0,UPI,Accessories,3000.0,2025-06
10947,2025-05-03,1061,Smartphone,East,1,10000,0.1,UPI,Electronics,9000.0,2025-05
10948,2025-09-03,1081,Smartwatch,West,1,50000,0.05,Debit Card,Wearables,47500.0,2025-09
10949,2025-08-10,1026,Keyboard,South,5,5000,0.0,UPI,Accessories,25000.0,2025-08
10950,2025-02-20,1036,Tablet,South,2,1500,0.15,Credit Card,Electronics,2550.0,2025-02
10951,2025-03-12,1001,Mouse,South,4,10000,0.1,UPI,Accessories,36000.0,2025-03
10952,2025-02-17,1008,Smartwatch,North,4,1500,0.1,UPI,Wearables,5400.0,2025-02
10953,2025-01-19,1113,Headphones,East,1,25000,0.15,Net Banking,Accessories,21250.0,2025-01
10954,2025-09-19,1099,Monitor,West,4,500,0.15,Net Banking,Electronics,1700.0,2025-09
10955,2025-03-25,1180,Smartwatch,West,1,500,0.15,Net Banking,Wearables,425.0,2025-03
10956,2025-06-04,1047,Smartphone,North,5,500,0.05,UPI,Electronics,2375.0,2025-06
10957,2025-02-22,1127,Smartphone,West,2,1500,0.2,Debit Card,Electronics,2400.0,2025-02
10958,2025-04-17,1056,Mouse,West,5,10000,0.1,Credit Card,Accessories,45000.0,2025-04
10959,2025-12-23,1014,Monitor,West,3,500,0.2,UPI,Electronics,1200.0,2025-12
10960,2025-10-31,1028,Keyboard,West,3,10000,0.2,Debit Card,Accessories,24000.0,2025-10
10961,2025-05-15,1078,Smartwatch,East,3,1500,0.15,UPI,Wearables,3825.0,2025-05
10962,2025-03-10,1130,Monitor,West,5,25000,0.05,Credit Card,Electronics,118750.0,2025-03
10963,2025-01-11,1109,Keyboard,South,4,10000,0.0,UPI,Accessories,40000.0,2025-01
10964,2025-05-23,1154,Monitor,North,2,25000,0.05,Credit Card,Electronics,47500.0,2025-05
10965,2025-07-11,1014,Monitor,East,3,1500,0.2,UPI,Electronics,3600.0,2025-07
10966,2025-03-10,1187,Laptop,West,3,1500,0.05,Credit Card,Electronics,4275.0,2025-03
10967,2025-01-23,1056,Smartphone,East,3,5000,0.15,UPI,Electronics,12750.0,2025-01
10968,2025-06-30,1115,Smartwatch,West,2,1500,0.0,Credit Card,Wearables,3000.0,2025-06
10969,2025-10-20,1007,Monitor,South,3,1500,0.15,Net Banking,Electronics,3825.0,2025-10
10970,2025-01-09,1003,Smartwatch,North,2,1000,0.0,UPI,Wearables,2000.0,2025-01
10971,2025-09-28,1111,Mouse,West,3,500,0.2,UPI,Accessories,1200.0,2025-09
10972,2025-04-03,1151,Monitor,West,5,5000,0.0,Debit Card,Electronics,25000.0,2025-04
10973,2025-01-17,1107,Headphones,West,5,50000,0.0,Debit Card,Accessories,250000.0,2025-01
10974,2025-06-03,1018,Smartphone,West,2,5000,0.0,Credit Card,Electronics,10000.0,2025-06
10975,2025-11-24,1038,Headphones,North,5,5000,0.05,UPI,Accessories,23750.0,2025-11
10976,2025-05-29,1115,Smartwatch,North,2,50000,0.05,Credit Card,Wearables,95000.0,2025-05
10977,2025-09-24,1015,Smartwatch,South,5,1000,0.2,Net Banking,Wearables,4000.0,2025-09
10978,2025-11-24,1192,Smartphone,North,5,25000,0.0,Debit Card,Electronics,125000.0,2025-11
10979,2025-04-16,1119,Smartwatch,West,2,1500,0.1,Credit Card,Wearables,2700.0,2025-04
10980,2025-02-04,1028,Headphones,South,4,500,0.2,Credit Card,Accessories,1600.0,2025-02
10981,2025-04-29,1039,Monitor,South,5,10000,0.0,Debit Card,Electronics,50000.0,2025-04
10982,2025-01-14,1185,Monitor,South,3,50000,0.0,UPI,Electronics,150000.0,2025-01
10983,2025-01-14,1017,Laptop,West,4,25000,0.05,Credit Card,Electronics,95000.0,2025-01
10984,2025-09-23,1086,Mouse,East,2,50000,0.2,Debit Card,Accessories,80000.0,2025-09
10985,2025-05-20,1126,Smartwatch,West,4,1500,0.0,UPI,Wearables,6000.0,2025-05
10986,2025-10-21,1044,Headphones,North,1,1000,0.0,Net Banking,Accessories,1000.0,2025-10
10987,2025-12-30,1025,Smartwatch,North,1,50000,0.2,Debit Card,Wearables,40000.0,2025-12
10988,2025-04-29,1145,Smartwatch,West,5,1500,0.1,Credit Card,Wearables,6750.0,2025-04
10989,2025-08-26,1013,Keyboard,West,5,1500,0.2,Net Banking,Accessories,6000.0,2025-08
10990,2025-02-03,1025,Laptop,South,3,1000,0.2,UPI,Electronics,2400.0,2025-02
10991,2025-06-18,1068,Headphones,West,4,5000,0.1,UPI,Accessories,18000.0,2025-06
10992,2025-01-10,1138,Headphones,South,1,5000,0.2,Debit Card,Accessories,4000.0,2025-01
10993,2025-05-02,1067,Smartwatch,North,5,500,0.0,Debit Card,Wearables,2500.0,2025-05
10994,2025-05-25,1109,Laptop,South,4,500,0.2,Debit Card,Electronics,1600.0,2025-05
10995,2025-08-11,1146,Monitor,West,5,5000,0.1,UPI,Electronics,22500.0,2025-08
10996,2025-09-14,1111,Headphones,North,5,25000,0.15,Net Banking,Accessories,106250.0,2025-09
10997,2025-09-25,1111,Monitor,East,1,10000,0.2,UPI,Electronics,8000.0,2025-09
10998,2025-12-25,1034,Laptop,South,1,1500,0.05,Credit Card,Electronics,1425.0,2025-12
10999,2025-01-04,1111,Monitor,North,5,10000,0.0,UPI,Electronics,50000.0,2025-01
11000,2025-12-20,1008,Smartphone,South,2,1500,0.0,Credit Card,Electronics,3000.0,2025-12
